arCOG	Code	Product	Function
arCOG00201	P	ZnuC	ABC-typeMn/Zntransportsystem,ATPasecomponent
arCOG00202	P	EcfA2	Energy-couplingfactortransporterATP-bindingproteinEcfA2
arCOG00203	P	EcfA2	Energy-couplingfactortransporterATP-bindingproteinEcfA2
arCOG00206	P	PhnC	ABC-typephosphate/phosphonatetransportsystem,ATPasecomponent
arCOG00213	P	PstS	ABC-typephosphatetransportsystem,periplasmiccomponent
arCOG00219	P	ModA	ABC-typemolybdatetransportsystem,periplasmiccomponent
arCOG00221	P	AfuA	ABC-typeFe3+transportsystem,periplasmiccomponent
arCOG00227	P	AfuA	ABC-typeFe3+transportsystem,periplasmiccomponent
arCOG00230	P	-	Periplasmicmolybdate-bindingprotein/domain
arCOG00231	P	PstB	ABC-typephosphatetransportsystem,ATPasecomponent
arCOG00232	P	PhoU	Phosphateuptakeregulator
arCOG00233	P	NptA	Na+/phosphatesymporter
arCOG00237	P	CitT	Di-andtricarboxylatetransporter
arCOG00238	P	ArsB	Na+/H+antiporterNhaDorrelatedarsenitepermease
arCOG00319	P	PhoU	Phosphateuptakeregulator
arCOG00320	P	PhoU	Phosphateuptakeregulator
arCOG00359	P	FeoB	Fe2+transportsystemproteinB
arCOG00576	P	-	Predicteddivalentheavy-metalcationstransporter
arCOG00624	P	MgtE2	Permease,similartocationtransporter
arCOG00625	P	MgtE	Mg/Co/NitransporterMgtE(containsCBSdomain)
arCOG00634	P	MgtE	Mg/Co/NitransporterMgtE(containsCBSdomain)
arCOG00694	P	PhnM	Alpha-D-ribose1-methylphosphonate5-triphosphatediphosphatasePhnM
arCOG01005	P	LraI	ABC-typemetaliontransportsystem,periplasmiccomponent/surfaceadhesin
arCOG01006	P	ZnuB	ABC-typeMn2+/Zn2+transportsystem,permeasecomponent
arCOG01007	P	FepD	ABC-typeFe3+-siderophoretransportsystem,permeasecomponent
arCOG01040	P	CysC	Adenylylsulfatekinaseorrelatedkinase
arCOG01069	P	-	CoA-dependentNAD(P)HSulfurOxidoreductase
arCOG01091	P	CCC1	PredictedFe2+/Mn2+transporter,VIT1/CCC1family
arCOG01094	P	Bfr	Bacterioferritin(cytochromeb1)
arCOG01095	P	Ftn	Ferritin
arCOG01096	P	CCC1	PredictedFe2+/Mn2+transporter,VIT1/CCC1family
arCOG01101	P	Dps	DNA-bindingferritin-likeprotein(oxidativedamageprotectant)
arCOG01102	P	-	Ferritin-likedomain
arCOG01103	P	-	Ferritin-likedomain
arCOG01104	P	-	Ferritin-likedomain
arCOG01105	P	-	Ferritin-likedomain
arCOG01229	P	YjiA	Zn/Ni/Co-bindingGTPaseYjiA,predictedmetallochaperone,CobW/Nha3/YciCfamily
arCOG01230	P	YjiA	Zn/Ni/Co-bindingGTPaseYjiA,predictedmetallochaperone,CobW/Nha3/YciCfamily
arCOG01232	P	YejR	ZincmetallochaperoneYeiR/ZagAandrelatedGTPases,G3Efamily
arCOG01233	P	YejR	ZincmetallochaperoneYeiR/ZagAandrelatedGTPases,G3Efamily
arCOG01234	P	YejR	ZincmetallochaperoneYeiR/ZagAandrelatedGTPases,G3Efamily
arCOG01474	P	MMT1	PredictedCo/Zn/Cdcationtransporter
arCOG01475	P	MMT1	PredictedCo/Zn/Cdcationtransporter
arCOG01477	P	CzcD	Co/Zn/Cdeffluxsystemcomponent
arCOG01478	P	MMT1	PredictedCo/Zn/Cdcationtransporter
arCOG01480	P	MMT1	PredictedCo/Zn/Cdcationtransporter
arCOG01576	P	ZntA	CationtransportATPase
arCOG01577	P	KdpB	High-affinityK+transportsystem,ATPasechainB
arCOG01578	P	MgtA	CationtransportATPase
arCOG01668	P	-	DsrE/DsrF-likefamily
arCOG01669	P	-	DsrE/DsrF-likefamily
arCOG01803	P	TauA	ABC-typenitrate/sulfonate/bicarbonatetransportsystem,periplasmiccomponent
arCOG01805	P	PhnD	ABC-typephosphate/phosphonatetransportsystem,periplasmiccomponent
arCOG01868	P	Fur	Fe2+/Zn2+uptakeregulationprotein,fur/PerR
arCOG01953	P	KefB	Potassium-effluxsystemproteinKefB
arCOG01954	P	KefB	Kef-typeK+transportsystem,membranecomponent
arCOG01955	P	KefB	Potassium-effluxsystemproteinKefB
arCOG01956	P	KefB	Kef-typeK+transportsystem,membranecomponentfusedtoCBSdomains
arCOG01957	P	TrkA	TrkA,K+transportsystem,NAD-bindingcomponent
arCOG01958	P	Kch	Kef-typeK+transportsystem,predictedNAD-bindingcomponent
arCOG01959	P	TrkA	TrkA,K+transportsystem,NAD-bindingcomponent
arCOG01960	P	TrkA	K+transportsystem,NAD-bindingcomponentfusedtoIonchannel
arCOG01961	P	NhaP	NhaP-typeNa+/H+andK+/H+antiporter
arCOG01962	P	-	NhaP-typeNa+/H+andK+/H+antiporterwithauniqueC-terminaldomain
arCOG01964	P	Kch	Kef-typeK+transportsystem,predictedNAD-bindingcomponent
arCOG01969	P	KefB	Kef-typeK+transportsystem,membranecomponent
arCOG01970	P	KhtT	K+/H+antiporterYhaU,regulatorysubunitKhtT
arCOG02019	P	SseA	Rhodanese-relatedsulfurtransferase
arCOG02021	P	PspE	Rhodanese-relatedsulfurtransferase
arCOG02024	P	-	Polysulphidereductase,NrfD
arCOG02027	P	NrfD	Formate-dependentnitritereductase,membranecomponent
arCOG02052	P	TauE	SulfiteexporterTauE/SafE/YfcAandrelatedpermeases,UPF0721family
arCOG02055	P	CysI	Sulfitereductase,betasubunit(hemoprotein)
arCOG02068	P	DsrE	Uncharacterizedproteininvolvedinintracellularsulfurreduction
arCOG02069	P	DsrF	Uncharacterizedproteininvolvedintheoxidationofintracellularsulfur
arCOG02071	P	TusA	TusA-relatedsulfurtransferase
arCOG02075	P	TusA	SulfurtransferaseTusA
arCOG02102	P	FeoA	Fe2+transportsystemproteinA
arCOG02190	P	ACR3	ArseniteeffluxpumpACR3orrelatedpermease
arCOG02248	P	CbiM	ABC-typeCo2+transportsystem,permeasecomponent
arCOG02265	P	CorA	Mg2+andCo2+transporter
arCOG02266	P	CorA	Mg2+andCo2+transporter
arCOG02267	P	PitA	Phosphate/sulphatepermease
arCOG02287	P	-	Putativeseleniumbindingprotein,beta/alpha-propellerfold
arCOG02569	P	EriC	ChloridechannelproteinEriC
arCOG02640	P	-	YkaA-likeproteininvolvedinregulationofphosphatetransport,PhoU/UPF0111/DUF47family
arCOG02763	P	-	Heavy-metal-associateddomain(HMA)
arCOG02764	P	CopZ	Copper-ion-bindingprotein
arCOG02765	P	CopZ	Copper-ion-bindingprotein
arCOG02785	P	-	ArylsulfataseAorrelatedenzyme
arCOG02787	P	-	ArylsulfataseAorrelatedenzyme
arCOG02788	P	-	ArylsulfataseAorrelatedenzyme
arCOG02789	P	-	ArylsulfataseAorrelatedenzyme
arCOG02791	P	-	ArylsulfataseAorrelatedenzyme
arCOG02806	P	SUL1	Sulfatepermeaseorrelatedtransporter(MFSsuperfamily)
arCOG02810	P	-	Bacteriorhodopsin,light-driveninwardH+pump
arCOG02811	P	-	Bacteriorhodopsin,anionpump
arCOG02812	P	-	Bacteriorhodopsin,anionpump
arCOG02849	P	ArsA	Oxyanion-translocatingATPase
arCOG02851	P	{NirD}	Ferredoxinsubunitofnitritereductaseorring-hydroxylatingdioxygenase
arCOG02852	P	{NirD}	Ferredoxinsubunitofnitritereductaseorring-hydroxylatingdioxygenase
arCOG02854	P	{NirD}	Ferredoxinsubunitofnitritereductaseorring-hydroxylatingdioxygenase
arCOG02855	P	{NirD}	Ferredoxinsubunitofnitritereductaseorring-hydroxylatingdioxygenase
arCOG02860	P	CynT	Carbonicanhydrase
arCOG02881	P	ECM27	Ca2+/Na+antiporter
arCOG03072	P	MnhC	MultisubunitNa+/H+antiporter,MnhCsubunit
arCOG03076	P	-	PredictedsubunitoftheMultisubunitNa+/H+antiporter
arCOG03077	P	MnhB	MultisubunitNa+/H+antiporter,MnhBsubunit
arCOG03078	P	-	PredictedsubunitoftheMultisubunitNa+/H+antiporter
arCOG03079	P	MnhB	MultisubunitNa+/H+antiporter,MnhBsubunit
arCOG03082	P	MnhG	MultisubunitNa+/H+antiporter,MnhGsubunit
arCOG03083	P	MnhG	MultisubunitNa+/H+antiporter,MnhGsubunit
arCOG03099	P	MnhE	MultisubunitNa+/H+antiporter,MnhEsubunit
arCOG03120	P	MnhF	MultisubunitNa+/H+antiporter,MnhFsubunit
arCOG03121	P	MnhF	MultisubunitNa+/H+antiporter,MnhFsubunit
arCOG03127	P	Kch	Ionchannelfusedtoiontransportingdomain
arCOG03159	P	CbiM	ABC-typeCo2+transportsystem,permeasecomponent
arCOG03302	P	FepB	ABC-typeFe3+-hydroxamatetransportsystem,periplasmiccomponent
arCOG03303	P	FepB	ABC-typeFe3+-hydroxamatetransportsystem,periplasmiccomponent
arCOG03304	P	FepB	ABC-typeFe3+-hydroxamatetransportsystem,periplasmiccomponent
arCOG03306	P	FepB	ABC-typeFe3+-hydroxamatetransportsystem,periplasmiccomponent
arCOG03309	P	FepB	ABC-typeFe3+-hydroxamatetransportsystem,periplasmiccomponent
arCOG03310	P	KatE	Catalase
arCOG03349	P	-	Ferritin-likedomain
arCOG03417	P	FepB	ABC-typeFe3+-hydroxamatetransportsystem,periplasmiccomponent
arCOG03454	P	FocA	Formate/nitritefamilyoftransporter
arCOG03918	P	RcnA	ABC-typenickel/cobalteffluxsystem,permeasecomponentRcnA
arCOG03919	P	RcnA	ABC-typenickel/cobalteffluxsystem,permeasecomponentRcnA
arCOG03957	P	-	Ferritin-likeprotein
arCOG03984	P	AfuA	ABC-typeFe3+transportsystem,periplasmiccomponent
arCOG03985	P	AfuA	ABC-typeFe3+transportsystem,periplasmiccomponent
arCOG04118	P	MntH	Mn2+andFe2+transporteroftheNRAMPfamily
arCOG04145	P	TrkG	Trk-typeK+transportsystem,membranecomponent
arCOG04147	P	SodA	Superoxidedismutase
arCOG04191	P	MET3	ATPsulfurylase(sulfateadenylyltransferase)
arCOG04203	P	MgtC	Mg2+transportsystemprotein
arCOG04231	P	CutA	Uncharacterizedproteininvolvedintolerancetodivalentcations
arCOG04233	P	FepB	ABC-typeFe3+-hydroxamatetransportsystem,periplasmiccomponent
arCOG04330	P	FTR1	High-affinityFe2+/Pb2+permease
arCOG04355	P	TehA	Telluriteresistanceproteinorrelatedpermease
arCOG04384	P	CbiN	ABC-typecobalttransportsystem,periplasmiccomponent
arCOG04394	P	-	Intracellularsulfuroxidationprotein,DsrE/DsrFfamily
arCOG04397	P	AmtB	Ammoniapermease
arCOG04486	P	DsrC	Dissimilatorysulfitereductase(desulfoviridin),gammasubunit
arCOG04487	P	KatG	Catalase(peroxidaseI)
arCOG04507	P	ZntA	TRASH/YHS-likeprotein,metallochaperone
arCOG04508	P	ZntA	TRASH/YHS-likeprotein,metallochaperone
arCOG04511	P	Tpd	Uncharacterizedproteinprobablyinvolvedinhigh-affinityFe2+transport
arCOG04525	P	-	ArylsulfataseAorrelatedenzyme
arCOG04531	P	MntH	Mn2+andFe2+transporteroftheNRAMPfamily
arCOG04532	P	MntH	Mn2+andFe2+transporteroftheNRAMPfamily
arCOG04535	P	Ppk	Polyphosphatekinase
arCOG04559	P	EmrE	Membranetransporterofcationsandcationicdrugs
arCOG04638	P	TauE	SulfiteexporterTauE/SafE
arCOG04703	P	NorB	Nitricoxidereductaselargesubunit
arCOG04750	P	-	Sirohydrochlorinironchelatasefusedto[2Fe-2S]Ferredoxin
arCOG04783	P	TrkA	TrkA,K+transportsystem,NAD-bindingcomponent
arCOG04804	P	KdpA	K+-transportingATPase,Achain
arCOG04805	P	KdpC	K+-transportingATPase,cchain
arCOG04808	P	PhoA	Alkalinephosphatase
arCOG04877	P	MnhG	MultisubunitNa+/H+antiporter,MnhGsubunit
arCOG04878	P	MnhF	MultisubunitNa+/H+antiporter,MnhFsubunit
arCOG04898	P	MntP	PutativeMn2+effluxpumpMntP
arCOG05131	P	DsrH	SulfurtransfercomplexTusBCDTusBcomponent,DsrHfamily
arCOG05139	P	PPPi	InorganictriphosphataseYgiF,containsCYTHandCHADdomains
arCOG05224	P	SodC	Cu/Znsuperoxidedismutase
arCOG05242	P	Kup	K+transporter
arCOG05270	P	ModF	ABC-typemolybdenumtransportsystem,ATPasecomponent/photorepairproteinPhrA
arCOG05288	P	-	Ferritin-likedomain
arCOG05356	P	Fes	Enterochelinesteraseorrelatedenzyme
arCOG05372	P	ZnuC	ABC-typeMn/Zntransportsystem,ATPasecomponent
arCOG05628	P	TauE	SulfiteexporterTauE/SafE/YfcAandrelatedpermeases,UPF0721family
arCOG05704	P	ModA	ABC-typemolybdatetransportsystem,periplasmiccomponent
arCOG05758	P	-	TrkA-Cdomaincontaningprotein
arCOG05875	P	-	ABC-typeNa+effluxpump,permeasecomponent
arCOG05908	P	-	Ferritin-likedomain
arCOG05944	P	EcfS	Energy-couplingfactortransporter,membranecomponent
arCOG05945	P	EcfT	Energy-couplingfactortransporter,membranecomponent
arCOG06003	P	PstS	ABC-typephosphatetransportsystem,periplasmiccomponent
arCOG06023	P	HoxN	High-affinitynickelpermease
arCOG06151	P	-	Alkylhydroperoxidasefamilyenzyme
arCOG06180	P	FepB	ABC-typeFe3+-hydroxamatetransportsystem,periplasmiccomponent
arCOG06268	P	MauG	Cytochromecperoxidase
arCOG06353	P	-	Probablecobalttransportersubunit,CbtA
