Gene	0	3	9	60	Half_Life
tgtA	186.0776439	291.8340027	208.1659973	114.4578313	58.90626931
SACI_RS03145	314.9425287	372.4137931	266.6666667	127.5862069	42.58370296
psmB	180.4166667	215.8333333	157.5	83.75	49.24289262
SACI_RS03175	1080.625752	1340.55355	1059.265945	582.4308063	57.19478661
SACI_RS03190	50.98039216	117.6470588	52.94117647	35.29411765	58.57824962
SACI_RS03195	548.1927711	544.1767068	335.3413655	120.4819277	28.07690847
fbp	477.1157168	613.5578584	453.3678756	138.1692573	29.97299542
rpsJ	873.7864078	1009.708738	605.1779935	218.4466019	29.06768176
tuf	3644.11315	4199.159021	3128.440367	1066.513761	31.69231817
SACI_RS03260	1184.52381	1437.07483	1168.367347	456.6326531	38.76135066
SACI_RS03270	764.6396396	932.4324324	674.5495495	306.3063063	41.20666718
SACI_RS03275	802.0833333	1225.694444	931.712963	354.1666667	39.47015278
rpoA2	289.7631134	524.9576988	474.6192893	201.3536379	57.93389327
rpoA1	280.3632236	460.6507756	516.6477488	188.0438895	55.82480455
SACI_RS03295	233.6586809	385.6847087	275.2144336	104.1112097	38.64137658
infB	173.5765616	216.970702	155.0580431	57.76672195	34.1858201
SACI_RS03315	150.7936508	89.94708995	50.26455026	31.74603175	34.71231133
upp	141.3210445	211.9815668	143.625192	79.87711214	54.96427501
purB	115.1792525	118.6117468	77.42181541	25.17162471	27.32055938
SACI_RS03365	65.36926148	38.42315369	26.44710579	13.97205589	34.08033445
SACI_RS03370	74.28571429	68.0952381	29.04761905	15.71428571	29.90728255
SACI_RS03380	132.1225071	160.968661	120.014245	55.91168091	43.42225971
SACI_RS03430	131.7829457	175.3875969	145.3488372	65.89147287	48.40475759
SACI_RS03470	270	390	221.6666667	120	43.89965136
SACI_RS03475	102.7131783	186.6925065	107.2351421	27.13178295	25.42648263
SACI_RS03480	291.6666667	163.8888889	116.6666667	97.22222222	56.73384377
SACI_RS03490	232.1428571	269.8412698	103.1746032	79.36507937	41.44630281
SACI_RS03525	20.83333333	27.77777778	17.67676768	8.838383838	42.71349826
SACI_RS03550	115.1202749	37.80068729	12.02749141	12.02749141	28.6918366
hxlB	151.3605442	88.43537415	39.96598639	45.06802721	53.81173406
lysX	130.3456356	235.7937903	200.3514938	85.82308143	54.74319008
SACI_RS03625	560.7235142	335.9173127	149.870801	112.4031008	34.61456304
SACI_RS03655	303.4504005	347.8126925	212.5693161	137.3998768	51.66122764
SACI_RS03665	25.84670232	36.54188948	18.71657754	11.58645276	46.1099971
SACI_RS03675	223.8658777	295.8579882	221.8934911	73.96449704	32.78383264
aspS	282.4397824	380.3418803	272.7272727	91.2975913	32.17036395
pth2	31.68044077	26.1707989	24.79338843	12.39669421	48.3289734
SACI_RS11585	75.11737089	30.51643192	32.86384977	4.694835681	17.3764355
SACI_RS03695	186.5942029	206.5217391	97.82608696	38.04347826	26.55072908
