Gene	Experiment	Gene_log2FoldChange	Gene_pvalue	asRNA_ids	asRNA_log2FoldChange	asRNA_pvalue
SACI_RS07165	DESeq2_75C_pH_1_6_log	-0.08	0.667572411305231	asRNA_680	0.0	0.999760064510313
SACI_RS07165	DESeq2_75C_pH_1_6_stat	-0.07	0.69172075277629	asRNA_680	-1.79	0.845494125000801
SACI_RS07165	DESeq2_75C_pH_2_4_stat	0.32	0.086786323809403	asRNA_680	-0.84	0.927445347813477
SACI_RS07165	DESeq2_75C_pH_3_5_log	-0.27	0.269874141743954	asRNA_680	-2.46	0.841812410654337
SACI_RS07165	DESeq2_75C_pH_3_5_stat	0.64	0.0006297842170252	asRNA_680	-1.75	0.848787984409353
SACI_RS07165	DESeq2_80C_pH_1_6_log	0.03	0.862209681880433	asRNA_680	-1.9	0.836064746386274
SACI_RS07165	DESeq2_80C_pH_1_6_stat	0.34	0.0691981950765741	asRNA_680	-0.79	0.931298870343341
SACI_RS07165	DESeq2_80C_pH_2_4_log	-0.32	0.0895181875798665	asRNA_680	-0.29	0.97450753658199
SACI_RS07165	DESeq2_80C_pH_2_4_stat	0.6	0.0012321135101219	asRNA_680	-1.63	0.859220591523739
SACI_RS07165	DESeq2_80C_pH_3_5_log	-0.09	0.621723704803279	asRNA_680	-1.81	0.844047728833474
SACI_RS07165	DESeq2_80C_pH_3_5_stat	0.59	0.0015102830490951	asRNA_680	-1.73	0.850759874727035
SACI_RS07165	DESeq2_RS0060KO_early	-0.07	0.667664212571926	asRNA_680	1.54	0.727016804707011
SACI_RS07165	DESeq2_RS0060KO_late	-0.25	0.0939344020581725	asRNA_680	-1.87	0.671047693892199
SACI_RS07165	DESeq2_RS0575KO_early	0.1	0.491385936430818	asRNA_680	1.6	0.717548306066656
SACI_RS07165	DESeq2_RS0575KO_late	-0.16	0.281446537981234	asRNA_680	-0.25	0.954943468906005
SACI_RS07165	DESeq2_RS0730KO_early	-0.41	0.006084021874672	asRNA_680	1.25	0.776427545613398
SACI_RS07165	DESeq2_RS0730KO_late	-0.06	0.667747400818649	asRNA_680	-1.06	0.809657957181858
SACI_RS07165	DESeq2_RS2625KO_early	-0.03	0.827502190778355	asRNA_680	0.0	1.0
SACI_RS07165	DESeq2_RS2625KO_late	-0.1	0.482446464198668	asRNA_680	-1.79	0.684297075535466
SACI_RS07165	DESeq2_dKO_early	0.04	0.797741352835715	asRNA_680	1.54	0.727497959859594
SACI_RS07165	DESeq2_dKO_late	-0.15	0.30417473652457	asRNA_680	0.86	0.840001920455697
SACI_RS07165	DESeq2_post-starvation-030min	-0.38	6.16120599582829e-05	asRNA_680	-1.47	0.569930461024597
SACI_RS07165	DESeq2_post-starvation-060min	-0.63	4.0968943314426e-11	asRNA_680	-1.33	0.606093150660529
SACI_RS07165	DESeq2_post-starvation-090min	-0.54	2.13693789866086e-08	asRNA_680	-1.34	0.603773691494853
SACI_RS07165	DESeq2_post-starvation-120min	-0.61	2.2871807107268701e-10	asRNA_680	-0.43	0.868542688989327
SACI_RS07165	DESeq2_post-starvation-240min	-0.35	0.0002490310045004	asRNA_680	-0.7	0.786923633874163
SACI_RS07170	DESeq2-t15-Sacidocaldarius-HS	-0.32	0.0004290628402396	asRNA_681	-1.61	0.274961893753281
SACI_RS07170	DESeq2-t30-Sacidocaldarius-HS	0.07	0.422559350139587	asRNA_681	-0.93	0.497651822264983
SACI_RS07170	DESeq2-t60-Sacidocaldarius-HS	0.73	1.3656928212805001e-15	asRNA_681	-1.03	0.449249338041814
SACI_RS07170	DESeq2_65C_pH_1_6_log	-0.09	0.420757283151122	asRNA_681	-4.03	0.622695111446433
SACI_RS07170	DESeq2_65C_pH_1_6_stat	0.32	0.0752202384412077	asRNA_681	-2.45	0.842710955072695
SACI_RS07170	DESeq2_65C_pH_2_4_log	0.13	0.341094555286193	asRNA_681	-2.63	0.774644486287018
SACI_RS07170	DESeq2_65C_pH_2_4_stat	-0.02	0.891036505706578	asRNA_681	0.22	0.980695263097685
SACI_RS07170	DESeq2_65C_pH_3_5_log	0.68	0.0001577235112068	asRNA_681	-1.83	0.882177823318978
SACI_RS07170	DESeq2_65C_pH_3_5_stat	0.13	0.34136289754408	asRNA_681	-2.22	0.809494068027511
SACI_RS07170	DESeq2_75C_pH_1_6_log	0.66	1.41636103882007e-06	asRNA_681	0.0	0.99976006450008
SACI_RS07170	DESeq2_75C_pH_1_6_stat	0.41	0.0026038716106639	asRNA_681	-1.79	0.845494125009436
SACI_RS07170	DESeq2_75C_pH_2_4_stat	0.39	0.0045391662802383	asRNA_681	-1.8	0.844818305723305
SACI_RS07170	DESeq2_75C_pH_3_5_log	0.51	0.0037712912458129	asRNA_681	-2.46	0.841812410340704
SACI_RS07170	DESeq2_75C_pH_3_5_stat	0.33	0.0152631055192578	asRNA_681	-0.79	0.931473991781295
SACI_RS07170	DESeq2_80C_pH_1_6_log	0.53	9.52197965077462e-05	asRNA_681	-1.9	0.836064746394939
SACI_RS07170	DESeq2_80C_pH_1_6_stat	0.78	9.21037434724172e-09	asRNA_681	-1.75	0.848615382364137
SACI_RS07170	DESeq2_80C_pH_2_4_log	0.54	6.41920224129442e-05	asRNA_681	-2.29	0.803093602874774
SACI_RS07170	DESeq2_80C_pH_2_4_stat	0.17	0.233054687981197	asRNA_681	-1.63	0.859220591532329
SACI_RS07170	DESeq2_80C_pH_3_5_log	0.47	0.0005678383811377	asRNA_681	-1.81	0.844047728842114
SACI_RS07170	DESeq2_80C_pH_3_5_stat	0.57	3.01609761431459e-05	asRNA_681	1.59	0.862151636411389
SACI_RS07170	DESeq2_RS0060KO_early	0.05	0.635254639642044	asRNA_681	1.09	0.558435125204197
SACI_RS07170	DESeq2_RS0060KO_late	0.12	0.261982209843842	asRNA_681	0.56	0.539663089620434
SACI_RS07170	DESeq2_RS0575KO_early	0.09	0.446159936823843	asRNA_681	1.72	0.323825762271993
SACI_RS07170	DESeq2_RS0575KO_late	-0.25	0.0230760302010845	asRNA_681	0.86	0.33818754992112
SACI_RS07170	DESeq2_RS0730KO_early	-0.3	0.0088767234759541	asRNA_681	1.56	0.3543902086939
SACI_RS07170	DESeq2_RS0730KO_late	0.1	0.36126860257115	asRNA_681	-0.82	0.460037833301499
SACI_RS07170	DESeq2_RS2625KO_early	-0.11	0.345103691317297	asRNA_681	3.57	0.0255429011868214
SACI_RS07170	DESeq2_RS2625KO_late	0.07	0.553537097896289	asRNA_681	1.65	0.0585908054790582
SACI_RS07170	DESeq2_dKO_early	0.01	0.956865728826187	asRNA_681	1.73	0.320068345747162
SACI_RS07170	DESeq2_dKO_late	-0.12	0.281896159628864	asRNA_681	0.77	0.395593506351372
SACI_RS07170	DESeq2_post-starvation-030min	-0.16	0.262103552009797	asRNA_681	-0.53	0.324870012225446
SACI_RS07170	DESeq2_post-starvation-060min	-0.37	0.0117628493108228	asRNA_681	-0.79	0.167668025653809
SACI_RS07170	DESeq2_post-starvation-090min	-0.49	0.0009898247057805	asRNA_681	-1.3	0.0369914707554678
SACI_RS07170	DESeq2_post-starvation-120min	-0.62	3.22478766982647e-05	asRNA_681	-0.93	0.108879953201984
SACI_RS07170	DESeq2_post-starvation-240min	-0.28	0.0577335947255651	asRNA_681	-0.34	0.541726025280736
SACI_RS07195	DESeq2-t15-Sacidocaldarius-HS	-0.37	1.56738999542437e-05	asRNA_682, asRNA_683	0.45, -2.87	0.617534064636051, 0.0003248789040805
SACI_RS07195	DESeq2-t30-Sacidocaldarius-HS	-0.35	3.64029535972447e-05	asRNA_682, asRNA_683	-0.72, -2.53	0.496950778886372, 0.0010621758277013
SACI_RS07195	DESeq2-t60-Sacidocaldarius-HS	-0.14	0.107104102844473	asRNA_682, asRNA_683	-1.28, -2.66	0.257263588883657, 0.0005311510482198
SACI_RS07195	DESeq2_65C_pH_1_6_log	-0.25	0.194294396407972	asRNA_682, asRNA_683	-0.13, 1.64	0.952895783411783, 0.0092203454569988
SACI_RS07195	DESeq2_65C_pH_1_6_stat	0.3	0.303301892765193	asRNA_682, asRNA_683	0.91, 1.5	0.750133013264998, 0.0988694344290833
SACI_RS07195	DESeq2_65C_pH_2_4_log	0.19	0.374189823854635	asRNA_682, asRNA_683	-1.4, 0.95	0.554487526805503, 0.190609483143306
SACI_RS07195	DESeq2_65C_pH_2_4_stat	-0.58	0.0087526959350771	asRNA_682, asRNA_683	0.02, 0.46	0.993700274716202, 0.535046641425217
SACI_RS07195	DESeq2_65C_pH_3_5_log	0.21	0.46279162211679	asRNA_682, asRNA_683	-2.5, 1.83	0.463896914433118, 0.0466846135534792
SACI_RS07195	DESeq2_65C_pH_3_5_stat	0.48	0.0271295453352452	asRNA_682, asRNA_683	0.38, 1.02	0.864009210020499, 0.164738892031544
SACI_RS07195	DESeq2_75C_pH_1_6_log	0.33	0.130474356146623	asRNA_682, asRNA_683	-2.48, 1.88	0.310923973351225, 0.009562650155488
SACI_RS07195	DESeq2_75C_pH_1_6_stat	0.43	0.0496033892671672	asRNA_682, asRNA_683	-2.46, 0.91	0.314351941023899, 0.223930668097133
SACI_RS07195	DESeq2_75C_pH_2_4_stat	0.14	0.512952674260538	asRNA_682, asRNA_683	-0.12, 1.2	0.95866013939182, 0.107734400731071
SACI_RS07195	DESeq2_75C_pH_3_5_log	0.29	0.317705565828554	asRNA_682, asRNA_683	-3.13, 0.61	0.358407714022544, 0.521111923431507
SACI_RS07195	DESeq2_75C_pH_3_5_stat	0.24	0.279200456823039	asRNA_682, asRNA_683	-0.49, 0.31	0.834113548038154, 0.69146514559781
SACI_RS07195	DESeq2_80C_pH_1_6_log	0.76	0.0004569750501579	asRNA_682, asRNA_683	-1.61, 1.23	0.510597308213592, 0.0975449172507256
SACI_RS07195	DESeq2_80C_pH_1_6_stat	0.67	0.0019632776639559	asRNA_682, asRNA_683	-0.44, 0.46	0.851616620738879, 0.549174817829179
SACI_RS07195	DESeq2_80C_pH_2_4_log	0.01	0.960730391183495	asRNA_682, asRNA_683	-0.14, 1.06	0.949055198216895, 0.149254244814701
SACI_RS07195	DESeq2_80C_pH_2_4_stat	0.0	0.99760369252662	asRNA_682, asRNA_683	-0.57, 1.14	0.81113059706069, 0.12796066889841
SACI_RS07195	DESeq2_80C_pH_3_5_log	0.2	0.356253434075286	asRNA_682, asRNA_683	-0.24, 0.64	0.919259408398861, 0.39908173983182
SACI_RS07195	DESeq2_80C_pH_3_5_stat	0.38	0.0834686932854688	asRNA_682, asRNA_683	-0.59, 0.14	0.804691687208068, 0.863593094467693
SACI_RS07195	DESeq2_RS0060KO_early	-0.2	0.112963250289607	asRNA_682, asRNA_683	0.41, 0.19	0.629832267830521, 0.933351835408766
SACI_RS07195	DESeq2_RS0060KO_late	-0.41	0.0008592155835772	asRNA_682, asRNA_683	0.34, 0.21	0.66801761735756, 0.903152006633457
SACI_RS07195	DESeq2_RS0575KO_early	-0.51	4.96315585576899e-05	asRNA_682, asRNA_683	-0.17, 0.17	0.84361312778318, 0.941854090099735
SACI_RS07195	DESeq2_RS0575KO_late	-0.36	0.0035521861667126	asRNA_682, asRNA_683	0.22, 0.4	0.787772713134444, 0.821470265907558
SACI_RS07195	DESeq2_RS0730KO_early	-0.21	0.078389249841738	asRNA_682, asRNA_683	0.92, 2.21	0.243568923586512, 0.271455635401117
SACI_RS07195	DESeq2_RS0730KO_late	-0.39	0.0026103500147854	asRNA_682, asRNA_683	-0.52, -1.04	0.567372609269753, 0.619022378133321
SACI_RS07195	DESeq2_RS2625KO_early	-0.35	0.0061402080133114	asRNA_682, asRNA_683	0.73, -1.02	0.382966289607432, 0.669831623915805
SACI_RS07195	DESeq2_RS2625KO_late	-0.46	0.0001999379268138	asRNA_682, asRNA_683	0.17, -0.75	0.826058612576828, 0.692940981557362
SACI_RS07195	DESeq2_dKO_early	-0.45	0.0003432060466252	asRNA_682, asRNA_683	-0.03, 0.16	0.974493083758218, 0.945547530373906
SACI_RS07195	DESeq2_dKO_late	-0.44	0.0004995906888699	asRNA_682, asRNA_683	-0.23, -0.5	0.780633100592635, 0.790723874559679
SACI_RS07195	DESeq2_post-starvation-030min	0.78	3.62746939808664e-13	asRNA_682, asRNA_683	-0.29, 0.31	0.523420706078378, 0.758631920877539
SACI_RS07195	DESeq2_post-starvation-060min	0.08	0.469493369597725	asRNA_682, asRNA_683	-0.35, -0.53	0.454924868547933, 0.617708254535654
SACI_RS07195	DESeq2_post-starvation-090min	-0.13	0.231844403104894	asRNA_682, asRNA_683	-0.42, -0.68	0.375497810783299, 0.524231896185516
SACI_RS07195	DESeq2_post-starvation-120min	-0.33	0.0031368499038129	asRNA_682, asRNA_683	-0.19, 0.17	0.68638046083439, 0.872124953682386
SACI_RS07195	DESeq2_post-starvation-240min	-0.27	0.0141330990143934	asRNA_682, asRNA_683	0.23, 1.08	0.608808283871912, 0.288322461287524
SACI_RS07200	DESeq2-t15-Sacidocaldarius-HS	-3.06	1.01952460221758e-160	asRNA_1032	0.99	0.179021805421751
SACI_RS07200	DESeq2-t30-Sacidocaldarius-HS	-2.88	3.70719817199669e-142	asRNA_1032	-0.03	0.97011670861534
SACI_RS07200	DESeq2-t60-Sacidocaldarius-HS	-2.24	1.35244963928901e-90	asRNA_1032	-0.87	0.325947402019684
SACI_RS07200	DESeq2_65C_pH_1_6_log	1.17	7.57033484234188e-07	asRNA_1032	1.84	0.0096105111696424
SACI_RS07200	DESeq2_65C_pH_1_6_stat	0.96	0.0068092475954943	asRNA_1032	1.04	0.18989935758584
SACI_RS07200	DESeq2_65C_pH_2_4_log	0.87	0.0011622344418126	asRNA_1032	0.56	0.370585334487948
SACI_RS07200	DESeq2_65C_pH_2_4_stat	0.45	0.0929655344283891	asRNA_1032	0.05	0.938079467777714
SACI_RS07200	DESeq2_65C_pH_3_5_log	1.25	0.0004691116928248	asRNA_1032	-0.29	0.753831076725066
SACI_RS07200	DESeq2_65C_pH_3_5_stat	0.56	0.0363404577850775	asRNA_1032	1.06	0.0890049841073256
SACI_RS07200	DESeq2_75C_pH_1_6_log	1.69	2.55844006155955e-10	asRNA_1032	-0.85	0.231807769360362
SACI_RS07200	DESeq2_75C_pH_1_6_stat	0.99	0.0002407463210395	asRNA_1032	-1.66	0.0350073231773039
SACI_RS07200	DESeq2_75C_pH_2_4_stat	0.84	0.0018438691046128	asRNA_1032	-2.37	0.0074558759968055
SACI_RS07200	DESeq2_75C_pH_3_5_log	0.64	0.0720353904666812	asRNA_1032	-0.92	0.316243904201816
SACI_RS07200	DESeq2_75C_pH_3_5_stat	0.84	0.0017524828074897	asRNA_1032	-1.01	0.165964790191016
SACI_RS07200	DESeq2_80C_pH_1_6_log	1.76	5.2143026683397496e-11	asRNA_1032	-1.21	0.096815649121646
SACI_RS07200	DESeq2_80C_pH_1_6_stat	0.91	0.0007099928796826	asRNA_1032	-0.48	0.489971338480072
SACI_RS07200	DESeq2_80C_pH_2_4_log	0.88	0.0010215244601056	asRNA_1032	-0.79	0.244944983054971
SACI_RS07200	DESeq2_80C_pH_2_4_stat	0.9	0.0008739117522692	asRNA_1032	-1.88	0.0248015392061927
SACI_RS07200	DESeq2_80C_pH_3_5_log	0.63	0.0188409447453662	asRNA_1032	-1.59	0.0408395493904521
SACI_RS07200	DESeq2_80C_pH_3_5_stat	0.69	0.0100501179970672	asRNA_1032	-1.62	0.0401981034123976
SACI_RS07200	DESeq2_RS0060KO_early	0.04	0.818332285545995	asRNA_1032	0.1	0.816848105894668
SACI_RS07200	DESeq2_RS0060KO_late	0.29	0.0854135877770262	asRNA_1032	-0.46	0.245945912246416
SACI_RS07200	DESeq2_RS0575KO_early	0.32	0.0646882466133899	asRNA_1032	-0.87	0.0505738397987542
SACI_RS07200	DESeq2_RS0575KO_late	0.04	0.821104006564333	asRNA_1032	-0.38	0.344538140775982
SACI_RS07200	DESeq2_RS0730KO_early	-0.55	0.001616527570036	asRNA_1032	-0.3	0.46303335836428
SACI_RS07200	DESeq2_RS0730KO_late	0.03	0.854093022722826	asRNA_1032	-0.72	0.0995478042203002
SACI_RS07200	DESeq2_RS2625KO_early	-0.3	0.0936804268276127	asRNA_1032	0.13	0.760226123847859
SACI_RS07200	DESeq2_RS2625KO_late	-0.12	0.487674127197355	asRNA_1032	-0.89	0.0315775998370449
SACI_RS07200	DESeq2_dKO_early	0.5	0.0036429583350875	asRNA_1032	-1.53	0.0016890130432362
SACI_RS07200	DESeq2_dKO_late	0.09	0.604602090293289	asRNA_1032	-0.74	0.0745851067938184
SACI_RS07200	DESeq2_post-starvation-030min	-1.0	0.000854749877798	asRNA_1032	0.54	0.312101710828506
SACI_RS07200	DESeq2_post-starvation-060min	-0.79	0.0082249669943305	asRNA_1032	0.03	0.960096186732307
SACI_RS07200	DESeq2_post-starvation-090min	-0.6	0.0454220542011335	asRNA_1032	0.02	0.97324513562968
SACI_RS07200	DESeq2_post-starvation-120min	-0.55	0.0666377886448435	asRNA_1032	-0.31	0.592410314726405
SACI_RS07200	DESeq2_post-starvation-240min	-0.17	0.566944243703719	asRNA_1032	0.07	0.897715318535947
SACI_RS07210	DESeq2-t15-Sacidocaldarius-HS	-1.24	3.35390230885404e-65	asRNA_685	0.09	0.827194631413931
SACI_RS07210	DESeq2-t30-Sacidocaldarius-HS	-1.03	1.87589393216853e-45	asRNA_685	0.37	0.37107233696162
SACI_RS07210	DESeq2-t60-Sacidocaldarius-HS	-0.67	2.0913279668108202e-20	asRNA_685	0.46	0.252359270895117
SACI_RS07210	DESeq2_65C_pH_1_6_log	0.62	0.0003443861064282	asRNA_685	-0.95	0.393254852872227
SACI_RS07210	DESeq2_65C_pH_1_6_stat	0.44	0.0957141380050748	asRNA_685	-2.47	0.19498592958152
SACI_RS07210	DESeq2_65C_pH_2_4_log	0.5	0.0100517912841976	asRNA_685	-2.25	0.0671140932293309
SACI_RS07210	DESeq2_65C_pH_2_4_stat	-0.16	0.417145370249393	asRNA_685	-0.84	0.441451729586656
SACI_RS07210	DESeq2_65C_pH_3_5_log	0.63	0.0163876280028842	asRNA_685	-0.85	0.597351724135155
SACI_RS07210	DESeq2_65C_pH_3_5_stat	-0.01	0.975107305295467	asRNA_685	-0.38	0.726894407667752
SACI_RS07210	DESeq2_75C_pH_1_6_log	1.22	3.79998355949467e-10	asRNA_685	-2.41	0.0903010230431385
SACI_RS07210	DESeq2_75C_pH_1_6_stat	0.37	0.0574777824033084	asRNA_685	-1.77	0.170055242745291
SACI_RS07210	DESeq2_75C_pH_2_4_stat	0.26	0.180117257404791	asRNA_685	-0.79	0.493986599159131
SACI_RS07210	DESeq2_75C_pH_3_5_log	0.34	0.189427204084711	asRNA_685	-0.48	0.736315499210674
SACI_RS07210	DESeq2_75C_pH_3_5_stat	0.49	0.011465433247965	asRNA_685	-1.83	0.161311910916958
SACI_RS07210	DESeq2_80C_pH_1_6_log	1.01	2.4259096969983e-07	asRNA_685	-1.2	0.312492751406106
SACI_RS07210	DESeq2_80C_pH_1_6_stat	0.61	0.0018751600299316	asRNA_685	-1.86	0.15631644973374
SACI_RS07210	DESeq2_80C_pH_2_4_log	0.4	0.0423202033534195	asRNA_685	-0.9	0.418686931425738
SACI_RS07210	DESeq2_80C_pH_2_4_stat	0.49	0.0126257986231301	asRNA_685	-1.27	0.301728293749197
SACI_RS07210	DESeq2_80C_pH_3_5_log	0.36	0.0628759460903194	asRNA_685	-1.51	0.221933219679254
SACI_RS07210	DESeq2_80C_pH_3_5_stat	0.43	0.0278903074447466	asRNA_685	-0.57	0.615497373955865
SACI_RS07210	DESeq2_RS0060KO_early	0.09	0.469393416428845	asRNA_685	0.51	0.407140086614404
SACI_RS07210	DESeq2_RS0060KO_late	0.35	0.0057616043777501	asRNA_685	1.18	0.0414480873271482
SACI_RS07210	DESeq2_RS0575KO_early	0.2	0.109232405198074	asRNA_685	0.56	0.356048147765145
SACI_RS07210	DESeq2_RS0575KO_late	0.17	0.18057976359614	asRNA_685	1.06	0.0722032547700789
SACI_RS07210	DESeq2_RS0730KO_early	-0.46	0.0002597718865766	asRNA_685	0.78	0.179560027784288
SACI_RS07210	DESeq2_RS0730KO_late	0.1	0.450358009204279	asRNA_685	0.52	0.422401052460904
SACI_RS07210	DESeq2_RS2625KO_early	-0.08	0.520313467330562	asRNA_685	0.21	0.749508143998582
SACI_RS07210	DESeq2_RS2625KO_late	0.1	0.406933622345473	asRNA_685	1.25	0.0305231187580874
SACI_RS07210	DESeq2_dKO_early	0.44	0.0005075425658718	asRNA_685	0.5	0.413294272538714
SACI_RS07210	DESeq2_dKO_late	0.11	0.372614131731147	asRNA_685	0.91	0.125319713992091
SACI_RS07210	DESeq2_post-starvation-030min	0.16	0.598315731452466	asRNA_685	-0.48	0.108963994809669
SACI_RS07210	DESeq2_post-starvation-060min	0.14	0.640002538346665	asRNA_685	-0.18	0.53863556113167
SACI_RS07210	DESeq2_post-starvation-090min	0.39	0.188980048714896	asRNA_685	-0.9	0.0052844378246607
SACI_RS07210	DESeq2_post-starvation-120min	0.36	0.232625892253491	asRNA_685	0.01	0.969851756322217
SACI_RS07210	DESeq2_post-starvation-240min	0.37	0.221388864947623	asRNA_685	1.07	3.94257413988953e-05
SACI_RS07215	DESeq2-t15-Sacidocaldarius-HS	0.63	2.75554731563962e-16	asRNA_685	0.09	0.827194631413931
SACI_RS07215	DESeq2-t30-Sacidocaldarius-HS	0.63	1.45385042699022e-16	asRNA_685	0.37	0.37107233696162
SACI_RS07215	DESeq2-t60-Sacidocaldarius-HS	0.39	2.79367421642647e-07	asRNA_685	0.46	0.252359270895117
SACI_RS07215	DESeq2_65C_pH_1_6_log	0.62	5.633764666737e-05	asRNA_685	-0.95	0.393254852872227
SACI_RS07215	DESeq2_65C_pH_1_6_stat	-0.75	0.0011205769582758	asRNA_685	-2.47	0.19498592958152
SACI_RS07215	DESeq2_65C_pH_2_4_log	-0.02	0.885305543262863	asRNA_685	-2.25	0.0671140932293309
SACI_RS07215	DESeq2_65C_pH_2_4_stat	-0.96	2.1627840372535e-08	asRNA_685	-0.84	0.441451729586656
SACI_RS07215	DESeq2_65C_pH_3_5_log	-0.03	0.88797041065224	asRNA_685	-0.85	0.597351724135155
SACI_RS07215	DESeq2_65C_pH_3_5_stat	-0.65	0.0001493087015238	asRNA_685	-0.38	0.726894407667752
SACI_RS07215	DESeq2_75C_pH_1_6_log	0.58	0.0007898978575873	asRNA_685	-2.41	0.0903010230431385
SACI_RS07215	DESeq2_75C_pH_1_6_stat	-0.31	0.0703026917939632	asRNA_685	-1.77	0.170055242745291
SACI_RS07215	DESeq2_75C_pH_2_4_stat	-0.39	0.0239125217560172	asRNA_685	-0.79	0.493986599159131
SACI_RS07215	DESeq2_75C_pH_3_5_log	-0.53	0.0215561339453416	asRNA_685	-0.48	0.736315499210674
SACI_RS07215	DESeq2_75C_pH_3_5_stat	-0.29	0.0948860316449505	asRNA_685	-1.83	0.161311910916958
SACI_RS07215	DESeq2_80C_pH_1_6_log	0.11	0.523193110861596	asRNA_685	-1.2	0.312492751406106
SACI_RS07215	DESeq2_80C_pH_1_6_stat	-0.29	0.0940365233414942	asRNA_685	-1.86	0.15631644973374
SACI_RS07215	DESeq2_80C_pH_2_4_log	-0.3	0.0773661536244874	asRNA_685	-0.9	0.418686931425738
SACI_RS07215	DESeq2_80C_pH_2_4_stat	-0.28	0.104997142933593	asRNA_685	-1.27	0.301728293749197
SACI_RS07215	DESeq2_80C_pH_3_5_log	-0.38	0.0260925816927059	asRNA_685	-1.51	0.221933219679254
SACI_RS07215	DESeq2_80C_pH_3_5_stat	-0.35	0.0391370872908196	asRNA_685	-0.57	0.615497373955865
SACI_RS07215	DESeq2_RS0060KO_early	-0.08	0.557999882385891	asRNA_685	0.51	0.407140086614404
SACI_RS07215	DESeq2_RS0060KO_late	-0.02	0.868403210626067	asRNA_685	1.18	0.0414480873271482
SACI_RS07215	DESeq2_RS0575KO_early	0.01	0.929071370497682	asRNA_685	0.56	0.356048147765145
SACI_RS07215	DESeq2_RS0575KO_late	-0.02	0.886333955184059	asRNA_685	1.06	0.0722032547700789
SACI_RS07215	DESeq2_RS0730KO_early	-0.39	0.0030923603067294	asRNA_685	0.78	0.179560027784288
SACI_RS07215	DESeq2_RS0730KO_late	-0.05	0.719709230697423	asRNA_685	0.52	0.422401052460904
SACI_RS07215	DESeq2_RS2625KO_early	-0.24	0.0652475755000019	asRNA_685	0.21	0.749508143998582
SACI_RS07215	DESeq2_RS2625KO_late	0.19	0.140841157853225	asRNA_685	1.25	0.0305231187580874
SACI_RS07215	DESeq2_dKO_early	0.4	0.002153388055802	asRNA_685	0.5	0.413294272538714
SACI_RS07215	DESeq2_dKO_late	0.22	0.0847992729801113	asRNA_685	0.91	0.125319713992091
SACI_RS07215	DESeq2_post-starvation-030min	0.45	0.0091340494425682	asRNA_685	-0.48	0.108963994809669
SACI_RS07215	DESeq2_post-starvation-060min	-0.05	0.773347682896093	asRNA_685	-0.18	0.53863556113167
SACI_RS07215	DESeq2_post-starvation-090min	-0.16	0.357810914864944	asRNA_685	-0.9	0.0052844378246607
SACI_RS07215	DESeq2_post-starvation-120min	-0.27	0.122749763432852	asRNA_685	0.01	0.969851756322217
SACI_RS07215	DESeq2_post-starvation-240min	-0.04	0.816415233663315	asRNA_685	1.07	3.94257413988953e-05
SACI_RS07225	DESeq2-t15-Sacidocaldarius-HS	-0.9	2.2020109542310899e-26	asRNA_686	-0.01	0.972790147786173
SACI_RS07225	DESeq2-t30-Sacidocaldarius-HS	-0.86	4.55167924719257e-24	asRNA_686	-0.3	0.441662184874476
SACI_RS07225	DESeq2-t60-Sacidocaldarius-HS	-1.09	1.07879831116087e-37	asRNA_686	0.22	0.551994551128332
SACI_RS07225	DESeq2_65C_pH_1_6_log	-0.1	0.48069364762572	asRNA_686	-1.21	0.358142569044198
SACI_RS07225	DESeq2_65C_pH_1_6_stat	0.64	0.0038216908904691	asRNA_686	1.56	0.499224664565885
SACI_RS07225	DESeq2_65C_pH_2_4_log	0.61	0.0002141783562385	asRNA_686	0.8	0.676762433724925
SACI_RS07225	DESeq2_65C_pH_2_4_stat	0.2	0.223080667032306	asRNA_686	1.66	0.375258258500506
SACI_RS07225	DESeq2_65C_pH_3_5_log	0.5	0.0234175013573604	asRNA_686	1.18	0.639873565563431
SACI_RS07225	DESeq2_65C_pH_3_5_stat	0.71	1.72654859802058e-05	asRNA_686	0.69	0.72692058200611
SACI_RS07225	DESeq2_75C_pH_1_6_log	0.29	0.0790014323549982	asRNA_686	1.63	0.394572841583564
SACI_RS07225	DESeq2_75C_pH_1_6_stat	0.56	0.0006336035692787	asRNA_686	0.61	0.768144983924073
SACI_RS07225	DESeq2_75C_pH_2_4_stat	0.39	0.0168694069923579	asRNA_686	2.16	0.248441116242158
SACI_RS07225	DESeq2_75C_pH_3_5_log	0.24	0.281438850452001	asRNA_686	0.55	0.828238544580622
SACI_RS07225	DESeq2_75C_pH_3_5_stat	0.56	0.0005965287739708	asRNA_686	-0.22	0.917583136542738
SACI_RS07225	DESeq2_80C_pH_1_6_log	0.08	0.608454891376001	asRNA_686	-0.37	0.8622055464963
SACI_RS07225	DESeq2_80C_pH_1_6_stat	0.58	0.0003972000101898	asRNA_686	1.6	0.405255668303254
SACI_RS07225	DESeq2_80C_pH_2_4_log	0.03	0.834061673750931	asRNA_686	1.1	0.567402234717651
SACI_RS07225	DESeq2_80C_pH_2_4_stat	0.16	0.31999745379834	asRNA_686	2.6	0.162820551813584
SACI_RS07225	DESeq2_80C_pH_3_5_log	0.29	0.0761325099642095	asRNA_686	2.36	0.204671786950191
SACI_RS07225	DESeq2_80C_pH_3_5_stat	0.58	0.0004241253111807	asRNA_686	2.79	0.130712700473916
SACI_RS07225	DESeq2_RS0060KO_early	-0.16	0.146620441879166	asRNA_686	-0.57	0.33487288959106
