Gene	asRNA	Correlation	Correlation_pvalue	Num_experiments
SACI_RS09235	asRNA_834	-0.40617425543462915	0.015473956349683455	35
SACI_RS09245	asRNA_835	-0.14458509541256886	0.40728588743569916	35
SACI_RS09245	asRNA_836	0.07041988023108657	0.6876993511361186	35
SACI_RS09245	asRNA_837	-0.21549269387713194	0.21377901162133167	35
SACI_RS09245	asRNA_838	-0.23086258201842438	0.18210339893390956	35
SACI_RS09245	asRNA_839	0.03293330816304779	0.8510248767001082	35
SACI_RS09250	asRNA_840	-0.34247411254825894	0.04402178168824824	35
SACI_RS09250	asRNA_841	-0.3874211474002259	0.021482369769298817	35
SACI_RS09255	asRNA_842	-0.12219622943747371	0.48436736744053704	35
SACI_RS09255	asRNA_843	-0.03409341757958902	0.8458387768970902	35
SACI_RS09260	asRNA_844	-0.17805453224778653	0.30614943545032625	35
SACI_RS09270	asRNA_845	0.21984480029070486	0.20444927517060027	35
SACI_RS09335	asRNA_846	0.19012623994690853	0.2739687994827659	35
SACI_RS09345	asRNA_847	0.0071585863606794566	0.967444848811296	35
SACI_RS09380	asRNA_848	-0.24766037085964127	0.15145119083429162	35
SACI_RS09380	asRNA_849	0.20012289765547048	0.24905330799010333	35
SACI_RS09395	asRNA_850	0.5574644490832832	0.0005034380006402407	35
SACI_RS09400	asRNA_851	0.2936546523183371	0.08686533379320961	35
SACI_RS09410	asRNA_852	-0.03205761078345985	0.8549436403722686	35
SACI_RS09415	asRNA_853	0.06029760746599052	0.7307835143845577	35
SACI_RS09415	asRNA_854	-0.3460383957035716	0.0417269305763977	35
SACI_RS09435	asRNA_855	0.7651811373163665	8.63663714482495e-08	35
SACI_RS09440	asRNA_856	0.46782075981660964	0.004598696472956701	35
SACI_RS09445	asRNA_857	0.256660014320033	0.13666211428691766	35
SACI_RS09460	asRNA_858	0.24082178723567543	0.16344226771787604	35
SACI_RS09460	asRNA_859	0.006091362335111844	0.9722962470187985	35
SACI_RS09465	asRNA_860	-0.04838829542273136	0.7825218419278337	35
SACI_RS09465	asRNA_861	-0.4529444086370655	0.00628929001445322	35
SACI_RS09475	asRNA_862	-0.20070316998808582	0.24765506174518653	35
SACI_RS09480	asRNA_863	-0.47697557672911234	0.003766664954318712	35
SACI_RS09515	asRNA_864	-0.30725994015295033	0.07257838638673896	35
SACI_RS09525	asRNA_865	-0.22057156269543782	0.2029192610677259	35
SACI_RS09590	asRNA_866	0.6402910016068382	3.435710699611492e-05	35
SACI_RS09620	asRNA_867	-0.0330906537035276	0.8503211211191595	35
SACI_RS09630	asRNA_868	-0.07256650988944739	0.6786801677728411	35
SACI_RS09700	asRNA_869	0.5420933435209769	0.0007689513715812143	35
SACI_RS09715	asRNA_872	-0.11068016044272024	0.5267586377695883	35
SACI_RS09860	asRNA_874	0.06469914710985449	0.7119402093723849	35
SACI_RS09865	asRNA_875	0.12820305085155181	0.46297846934413184	35
SACI_RS09980	asRNA_876	0.29615820719506575	0.08408567798341156	35
SACI_RS10020	asRNA_877	0.556050540254048	0.0005238890244542155	35
SACI_RS10040	asRNA_878	0.7304885796990713	6.306889717200301e-07	35
SACI_RS10040	asRNA_879	0.7034019396241974	2.442301007905318e-06	35
SACI_RS10080	asRNA_881	0.018850579453681064	0.914407583320967	35
SACI_RS10080	asRNA_882	0.3838027951539651	0.022839936237119444	35
SACI_RS10095	asRNA_883	0.7793795290810396	3.4636481824998124e-08	35
SACI_RS10135	asRNA_885	0.2746439927556186	0.11033646327092085	35
SACI_RS10200	asRNA_888	0.21380724543287655	0.2174696109508329	35
SACI_RS10225	asRNA_1046			0
SACI_RS10235	asRNA_889	0.6742080126191007	8.97689678442988e-06	35
SACI_RS10260	asRNA_890	-0.1740529991181942	0.31732287661525427	35
SACI_RS10280	asRNA_891	0.07749080853670699	0.6581572398058199	35
SACI_RS10305	asRNA_892	-0.16785254503348657	0.33513301045853505	35
SACI_RS10340	asRNA_894	-0.13786173848230798	0.4296664729174173	35
SACI_RS10390	asRNA_895	0.10533951544677181	0.5470120192455716	35
SACI_RS10435	asRNA_896	0.34115646645689524	0.04489543168406864	35
SACI_RS10455	asRNA_897	-0.15740142653905215	0.3665111305421625	35
SACI_RS10460	asRNA_898	0.34004591477658247	0.045642548763957694	35
SACI_RS10490	asRNA_899	-0.4953853977810246	0.0024795646091169497	35
SACI_RS10495	asRNA_900	-0.43601389979177735	0.008837214400490515	35
SACI_RS10495	asRNA_901	-0.44187814106633777	0.007870000485611992	35
SACI_RS10500	asRNA_902	0.3493708123439919	0.03966965351212691	35
SACI_RS10500	asRNA_903	0.468274796014357	0.004553976901931863	35
SACI_RS10515	asRNA_905	-0.09699912201654787	0.5793573963806078	35
SACI_RS10520	asRNA_906	-0.18113670185517466	0.29771490002614676	35
SACI_RS10520	asRNA_907	0.5091041135042911	0.0017882338196216945	35
SACI_RS10525	asRNA_907	0.4675178401706587	0.004628742429937664	35
SACI_RS10540	asRNA_908	0.02805593788386071	0.8728932970571546	35
SACI_RS10540	asRNA_909	-0.18446406470284574	0.28877728647547557	35
SACI_RS10545	asRNA_910	-0.23665939844859635	0.17106674323927967	35
SACI_RS10565	asRNA_911	-0.3600051762145994	0.03364698361557901	35
SACI_RS10605	asRNA_912	0.17400154054328615	0.3174682033557689	35
SACI_RS10745	asRNA_913	0.5532876404888674	0.0005659925565155383	35
SACI_RS10780	asRNA_914	0.41320628918837554	0.013619116347070371	35
SACI_RS10810	asRNA_915	0.24844681537184926	0.15011432520882517	35
SACI_RS10820	asRNA_916	-0.07792977118106399	0.656339379584151	35
SACI_RS10840	asRNA_917	0.5491516111074747	0.0006346381222636565	35
SACI_RS10850	asRNA_918	0.46875360783479403	0.004507224319913375	35
SACI_RS10855	asRNA_919	0.33514182325160746	0.049062036587096874	35
SACI_RS10855	asRNA_920	-0.12111369697402358	0.48827556675339007	35
SACI_RS10860	asRNA_921	-0.1651446756391071	0.34309988526860025	35
SACI_RS10865	asRNA_922	0.12295476682493467	0.48163853642864807	35
SACI_RS10880	asRNA_923	0.21224401078909355	0.22093144236269205	35
SACI_RS10900	asRNA_924	-0.5348917819853446	0.000931329252717987	35
SACI_RS10910	asRNA_925	-0.3652236076464289	0.030976911333074036	35
SACI_RS10930	asRNA_926	0.08587981098891267	0.6237603695292696	35
SACI_RS10930	asRNA_927	-0.023762759493888314	0.8922199138724808	35
SACI_RS10935	asRNA_928	-0.11280833038464877	0.5187910407820433	35
SACI_RS10935	asRNA_929	-0.241946453156485	0.16142475007841622	35
SACI_RS10940	asRNA_930	0.30215087601359314	0.07771102765134942	35
SACI_RS10950	asRNA_931	0.091960322772979	0.5993038324676185	35
SACI_RS10955	asRNA_932	0.013421578949793135	0.9390032131063583	35
SACI_RS10960	asRNA_933	0.32453398886870055	0.05716011181083293	35
SACI_RS10970	asRNA_934	0.6702671675973554	1.0584379414576304e-05	35
SACI_RS10975	asRNA_935	0.3986507205228996	0.017688588718930972	35
SACI_RS10980	asRNA_936	0.22386993847664408	0.1960753573968839	35
SACI_RS10985	asRNA_936	0.26114083443050023	0.12970817086079464	35
SACI_RS10985	asRNA_937	0.21815994799912494	0.20802703462621344	35
SACI_RS11005	asRNA_938	-0.3454984477844319	0.04206823215904786	35
SACI_RS11015	asRNA_939	-0.7833323866954036	2.653829195448349e-08	35
SACI_RS11015	asRNA_940	-0.1865329269830081	0.2833080209587325	35
SACI_RS11015	asRNA_941	0.6035586484260533	0.00012387066091691242	35
SACI_RS11015	asRNA_942	0.419602827618582	0.01209810917158029	35
SACI_RS11015	asRNA_943	0.4059228093725121	0.015544020711008641	35
SACI_RS11025	asRNA_944	-0.28046335723871013	0.10269501430440786	35
SACI_RS11030	asRNA_945	-0.4030599268862003	0.01636069189410621	35
SACI_RS11050	asRNA_946	0.734176034903314	5.180495883094612e-07	35
SACI_RS11110	asRNA_947	0.7483266378466165	2.3610596184842e-07	35
SACI_RS11130	asRNA_948	0.12789455549127413	0.4640645624953073	35
SACI_RS11135	asRNA_949	0.3750377763426644	0.026425151595616623	35
SACI_RS11135	asRNA_950	0.03804976145717694	0.8282016250206734	35
SACI_RS11150	asRNA_953	0.07973042035705416	0.6489027981423987	35
SACI_RS11150	asRNA_954	0.10856981465146315	0.5347178828545675	35
SACI_RS11165	asRNA_955	-0.13611795973757584	0.4355803411884086	35
SACI_RS11170	asRNA_956	0.2544579897802602	0.14017834532071605	35
SACI_RS11195	asRNA_957	-0.11679121115689094	0.5040409658470809	35
SACI_RS11200	asRNA_958	0.7185710769437974	1.1662784043641009e-06	35
SACI_RS11200	asRNA_959	0.31049797986339955	0.0694649944492862	35
SACI_RS11210	asRNA_960	-0.043045995019293196	0.806047218380307	35
SACI_RS11210	asRNA_961	0.07838833432626144	0.6544424189293951	35
SACI_RS11215	asRNA_961	0.11397517493643247	0.5144478757515822	35
SACI_RS11215	asRNA_962	-0.1726918282710527	0.32118102886021976	35
SACI_RS11220	asRNA_963	-0.38908228627175734	0.020881948469057707	35
SACI_RS11220	asRNA_964	-0.784650006920823	2.4254237345253438e-08	35
SACI_RS11220	asRNA_965	-0.3162997301643032	0.06414906044888243	35
SACI_RS11230	asRNA_967	0.6139559229612631	8.757171584275953e-05	35
SACI_RS11235	asRNA_968	0.32272678278627753	0.05863975727506681	35
SACI_RS11250	asRNA_969	0.20648780400379743	0.23400265045560617	35
SACI_RS11265	asRNA_972	0.150879227233537	0.38694858534915944	35
SACI_RS11305	asRNA_973	-0.6265815013824455	5.651702770897984e-05	35
SACI_RS11315	asRNA_975	-0.4635553328497429	0.005037657855255173	35
SACI_RS11320	asRNA_976	-0.17568731358982576	0.3127289768788647	35
SACI_RS11325	asRNA_976	-0.16431527484828007	0.34556297423842314	35
SACI_RS11340	asRNA_979	0.2825089712255276	0.10010653137617546	35
SACI_RS11375	asRNA_980	0.4415066308124737	0.007928471983550227	35
SACI_RS11380	asRNA_981	0.2800544104359671	0.10321852205374255	35
SACI_RS11385	asRNA_982	0.2856335929622858	0.09624884167376456	35
SACI_RS11390	asRNA_983	0.4908914977364903	0.0027518293913395267	35
SACI_RS11390	asRNA_984	0.3220681749711932	0.05918646957643154	35
SACI_RS11390	asRNA_985	0.5906069744459419	0.00018767536681124947	35
SACI_RS11390	asRNA_986	0.5727830097984447	0.00032324761258868906	35
SACI_RS11425	asRNA_987	0.25095677662527754	0.14590509572119922	35
SACI_RS11485	asRNA_990	0.18254090363997996	0.2939218170138591	35
SACI_RS11520	asRNA_160	-0.3693420431317733	0.02899432483421247	35
SACI_RS11600	asRNA_367	-0.4000990840580069	0.017242805789439087	35
SACI_RS11610	asRNA_377	0.35825214641842035	0.034584956441270014	35
SACI_RS11615	asRNA_406	-0.1541717120858457	0.37654996608885466	35
SACI_RS11620	asRNA_425	-0.11452735945560649	0.5123988683461167	35
SACI_RS11670	asRNA_1031			0
SACI_RS11755	asRNA_880	0.35929726513666427	0.03402322866697816	35
SACI_RS11760	asRNA_884	-0.45261277408498773	0.006332361179610204	35
SACI_RS11835	asRNA_475	0.4359590439012459	0.00884671932522807	35
SACI_RS11980	asRNA_499	-0.1672963306262065	0.3367601111051837	35
SACI_RS11980	asRNA_500	0.08062764219947342	0.6452096890265252	35
SACI_RS11995	asRNA_861	-0.5435940358764358	0.0007384575369758074	35
SACI_RS12005	asRNA_870	0.481105301801122	0.0034362373467205216	35
SACI_RS12005	asRNA_871	0.2755972860668246	0.10905620267409999	35
SACI_RS12060	asRNA_518	-0.5975172874431443	0.00015069486825438009	35
SACI_RS12080	asRNA_747	0.0014202686665427677	0.9935393917984443	35
SACI_RS12090	asRNA_819	-0.27776072568710536	0.1061923254321011	35
SACI_RS12090	asRNA_820	-0.1256117724376531	0.472143244420817	35
SACI_RS12100	asRNA_1041			0
SACI_RS12125	asRNA_951	-0.3272422668769797	0.054998318237891156	35
SACI_RS12125	asRNA_952	-0.30826439509528314	0.07160116556853892	35
SACI_RS12130	asRNA_966	0.22776856317586947	0.18819600810305914	35
SACI_RS12135	asRNA_1021			0
SACI_RS12200	asRNA_1010			0
SACI_RS12205	asRNA_1011			0
SACI_RS12245	asRNA_1029			0
SACI_RS12250	asRNA_1029			0
SACI_RS12305	asRNA_904	0.2130902016111215	0.21905287924190106	35
Sac_sR101-sno	asRNA_991			0
Sac_sR102-sno	asRNA_25	0.3250055567305336	0.05677892980378417	35
Sac_sR110-sno	asRNA_233	-0.02718468439226027	0.8768099419103966	35
Sac_sR112-sno	asRNA_292	-0.2886604811835838	0.6376359544491237	5
Sac_sR115-sno	asRNA_361	0.244203941202967	0.15742932942267993	35
Sac_sR118-sno	asRNA_1014			0
Sac_sR12-sno	asRNA_992			0
Sac_sR120-sno	asRNA_1022			0
Sac_sR123-sno	asRNA_588	-0.15871501409600042	0.3624741259433163	35
Sac_sR125-sno	asRNA_606	0.937989717481181	0.01836318697444029	5
Sac_sR126-sno	asRNA_606	0.5536059360075386	0.3330011723169485	5
Sac_sR128-sno	asRNA_618	-0.7485597235850936	2.3296990662677948e-07	35
Sac_sR17-sno	asRNA_1015			0
Sac_sR19-sno	asRNA_1033			0
Sac_sR2-sno	asRNA_554			0
Sac_sR22-sno	asRNA_378	0.24145107808291486	0.38597433161440503	15
Sac_sR24-sno	asRNA_993			0
Sac_sR26-sno	asRNA_622	0.17703703281752922	0.30896671103730844	35
Sac_sR28-sno	asRNA_458	0.3664801628247572	0.13469649903547531	18
Sac_sR7-sno	asRNA_179	-0.2714454999472954	0.11471477813769276	35
Sac_sR8-sno	asRNA_972	0.22110941145046092	0.2017920899823785	35
acnA	asRNA_531	0.39977515249306017	0.017341682278394555	35
acs	asRNA_513	-0.418552406290328	0.012337551472745177	35
alaS	asRNA_653	-0.12123139498106897	0.48784986482433473	35
alaS	asRNA_654	-0.14614693087836386	0.40218352641527666	35
albA	asRNA_590	0.04279651974063657	0.8071500833739045	35
albA	asRNA_591	0.46604463351802816	0.004777294611649388	35
amrB	asRNA_35	-0.5206277464114835	0.0013445102243155867	35
amrB	asRNA_36	-0.08218889172921866	0.6388032305968246	35
argC	asRNA_310	0.47153120025903206	0.004244104281083288	35
argC	asRNA_311	0.41817894855817356	0.012423639367622199	35
aroB	asRNA_81	-0.04832243313886577	0.7828107673498831	35
aroF	asRNA_80	-0.06742159468753528	0.7003678301558054	35
asRNA_1001	asRNA_1002			0
asRNA_1002	asRNA_1001			0
asRNA_1012	asRNA_1013			0
asRNA_1013	asRNA_1012			0
asRNA_1016	asRNA_1017			0
asRNA_1017	asRNA_1016			0
asRNA_1019	asRNA_1020			0
asRNA_1020	asRNA_1019			0
asRNA_1026	asRNA_1027			0
asRNA_1027	asRNA_1026			0
asRNA_1035	asRNA_753			0
asRNA_1039	asRNA_1040			0
asRNA_1040	asRNA_1039			0
asRNA_1042	asRNA_1043			0
asRNA_1043	asRNA_1042			0
asRNA_1047	asRNA_1048			0
asRNA_1048	asRNA_1047			0
asRNA_134	asRNA_999			0
asRNA_753	asRNA_1035			0
asRNA_772	asRNA_773	0.12592057067047557	0.49226209406419497	32
asRNA_773	asRNA_772	0.1259205706704756	0.49226209406419497	32
asRNA_999	asRNA_134			0
asd	asRNA_638	0.04991199739879452	0.7758457104751211	35
bluB	asRNA_98	-0.2898942999488321	0.09117262201421983	35
cadA	asRNA_375	0.38589134266478636	0.02204792825670653	35
cadA	asRNA_376	0.5421275803169741	0.0007682434555993319	35
cadA	asRNA_377	-0.1076595305490318	0.5381688180772187	35
carB	asRNA_721	0.560200436694658	0.0004658678960323822	35
cas4	asRNA_108	-0.5467931383487433	0.0006770000934749682	35
cbiG	asRNA_155	0.40351255149049614	0.016229233847672442	35
cbiG	asRNA_156	0.229555009713139	0.18466096133799054	35
cbsA	asRNA_807	0.6739453710660633	9.07668504048663e-06	35
cbsB	asRNA_808	0.17760448678151056	0.30739352231995914	35
cbsB	asRNA_809	0.3942179248076889	0.019113182518817908	35
cdvA	asRNA_621	0.5984531775263902	0.000146225226058939	35
cdvA	asRNA_622	0.5456828307106406	0.0006977961648927348	35
cimA	asRNA_970	0.1667102753378243	0.3384797376157435	35
cimA	asRNA_971	0.3440091027825465	0.043021335500876765	35
cobA	asRNA_405	0.11908515812204612	0.49564250665963794	35
cobS	asRNA_160	-0.3098048649641544	0.07012247044575759	35
cobS	asRNA_161	-0.5540066591571371	0.0005547561236766903	35
csa3	asRNA_814	0.5529714658846181	0.000570997161280748	35
cyaB	asRNA_296	0.07357057668244088	0.6744764518429547	35
cyoE	asRNA_725	-0.19191790170645406	0.26938802286333047	35
dcd	asRNA_333	-0.18391716903774602	0.2902343273644672	35
dnaG	asRNA_31	0.3175916696057348	0.06301009661099599	35
dph2	asRNA_76	0.06683757898631998	0.7028448428216114	35
eno	asRNA_624	-0.19124528612678982	0.27110179884285346	35
eno	asRNA_625	0.18681252359276748	0.2825740448351606	35
fbp	asRNA_265	0.2160434098945905	0.21258251439352002	35
fen	asRNA_325	-0.26802410094098805	0.11954115702914758	35
gatB	asRNA_278	0.3126581015417389	0.06744686516907268	35
gatC	asRNA_594	-0.23413813509773157	0.17580678017770718	35
gatD	asRNA_604	0.24735345381012516	0.15197525366828302	35
gatE	asRNA_605	0.1636690030726783	0.34748965117073966	35
gcvPB	asRNA_628	0.2548828533268116	0.1394948016638971	35
glgX	asRNA_650	-0.29535909962405116	0.08496534993387041	35
glmS	asRNA_988	-0.5219309764005903	0.0013010137788005748	35
glnA	asRNA_666	0.3980001642800174	0.017891930719860928	35
glpK	asRNA_873	0.671523197481614	1.0045691282055322e-05	35
glyS	asRNA_370	-0.10783558224609385	0.5375005663299335	35
hflX	asRNA_251	0.15929646751366217	0.36069567910219114	35
hflX	asRNA_252	-0.6686076001790764	1.133640992440139e-05	35
hflX	asRNA_253	0.03767256147641775	0.8298797434545152	35
hisS	asRNA_260	-0.3110640064065628	0.06893166072681092	35
hisS	asRNA_261	0.26673744296856816	0.12139488450827783	35
hmgA	asRNA_611	0.6440904620853424	2.9801341498376667e-05	35
hmgA	asRNA_612	0.7006120597126687	2.7841400299044304e-06	35
ileS	asRNA_220	0.28078981292885763	0.10227855394260249	35
ileS	asRNA_221	0.04634508677649364	0.7914981555792132	35
ilvA	asRNA_291	-0.0969469297284706	0.5795624711222153	35
ilvA	asRNA_292	0.05269925890668522	0.7636743684498688	35
ilvD	asRNA_758	0.1507938657035583	0.3872203833009408	35
infB	asRNA_275	0.5242683410258292	0.0012260945924243312	35
infB	asRNA_276	0.38477148585233284	0.02246971325572202	35
kae1	asRNA_365	-0.0003039308060292477	0.9986174465214236	35
leuS	asRNA_144	-0.07834734505398624	0.6546118949007943	35
lysS	asRNA_578	-0.3737140906951456	0.027004834999133295	35
mce	asRNA_409	-0.08642747327439981	0.621540798373164	35
meaB	asRNA_23	-0.2012783741167929	0.2462742096013312	35
metG	asRNA_716	0.05507632281587521	0.7533379713524454	35
moaC	asRNA_398	-0.7537503602709701	1.723209991464606e-07	35
mvaD	asRNA_543	0.41733570503191053	0.012619887202508874	35
mvk	asRNA_989	0.22225719517544798	0.19940125197308065	35
nadA	asRNA_6	0.248773844711756	0.1495609465214666	35
nadA	asRNA_7	0.0952864980852603	0.5861035472426385	35
nadC	asRNA_201	-0.06835263928877254	0.6964252341025541	35
nrfD	asRNA_886	-0.4167604421688291	0.012755263758236927	35
nrfD	asRNA_887	-0.7043979266526367	2.3298737596538147e-06	35
nucS	asRNA_84	0.14920443763397395	0.392301503255251	35
nuoH	asRNA_978	0.3756758855427849	0.02614938739984888	35
nuoI	asRNA_977	0.055831541445747424	0.7500626988459461	35
nuoN	asRNA_974	0.15982157304309474	0.35909407489019074	35
pcn	asRNA_355	0.2357459440479666	0.17277339828994398	35
pdxT	asRNA_704	0.2012167529391374	0.24642189260367947	35
pheT	asRNA_684	0.6761892705620741	8.255711198843674e-06	35
ppsA	asRNA_641	0.05239860709714919	0.7649846270242296	35
ppsA	asRNA_642	-0.3591392802586545	0.03410766172242216	35
prf1	asRNA_453	0.26546964223179603	0.12324233085893993	35
proS	asRNA_701	0.34667858467372265	0.04132516602053155	35
proS	asRNA_702	0.4352379222960018	0.008972480343418167	35
psmA	asRNA_232	0.42064114961568067	0.011865295302518303	35
psmA	asRNA_233	0.19564494160125326	0.2600204818508491	35
psmB	asRNA_259	0.6099902817858881	0.0001000989656360414	35
psmB	asRNA_400	-0.12104884503065798	0.48851021135647554	35
purB	asRNA_286	-0.3367256122252293	0.04793600055537484	35
purE	asRNA_516	0.01495044040711608	0.9320702412471958	35
purL	asRNA_720	-0.005201117212999248	0.9763438879350117	35
purQ	asRNA_719	-0.20848948499682807	0.22939928436262572	35
purS	asRNA_719	-0.21825278003366694	0.2078287875846579	35
pyk	asRNA_733	-0.1250917600759812	0.4739938236163355	35
pyrB	asRNA_713	0.07934715316478048	0.6504829070672856	35
pyrH	asRNA_579	0.2778691340726457	0.10605032963047949	35
queC	asRNA_110	-0.2634597601169173	0.1262139246893573	35
radA	asRNA_294	0.29916139330255076	0.08084243397008636	35
rgy	asRNA_1025			0
rgy	asRNA_589	-0.3816313949577896	0.023688202395173687	35
rimI	asRNA_28	-0.03900296870971191	0.8239642654374382	35
rnpB	asRNA_1006			0
rnz	asRNA_567	-0.2827268495262988	0.09983378260006001	35
rpl3p	asRNA_217	0.4711511089472839	0.004279306809382057	35
rpl3p	asRNA_218	0.4553119779721817	0.0059890399677143165	35
rpl3p	asRNA_219			0
rpl4p	asRNA_216	-0.03931772127331663	0.8225661415676108	35
rpoA1	asRNA_273	0.3884746931161455	0.021099925776035845	35
rpsB	asRNA_35	-0.20019758081933758	0.24887305411560573	35
rrp4	asRNA_230	-0.2599480306918451	0.13153318450414753	35
rrp4	asRNA_231	0.431435151100342	0.009661135858295294	35
rrp41	asRNA_230	0.09839456818775284	0.57388647413436	35
secY	asRNA_213	-0.4713173485539407	0.004263879436878231	35
secY	asRNA_214	-0.12439923972131312	0.4764642014203338	35
serS	asRNA_709	0.3722229038307157	0.027670366782183452	35
speB	asRNA_371	0.6754755014096994	8.509212769541873e-06	35
speB	asRNA_893	0.44262235407969686	0.007753976667995912	35
speD	asRNA_613	-0.07577220072407564	0.6652929293219921	35
speD	asRNA_707	-0.44454736184584187	0.007460620509689418	35
speE	asRNA_247	0.5305817182147444	0.0010423735591138393	35
speE	asRNA_248	0.5641123352394225	0.00041647945798267986	35
sufC	asRNA_631	0.1607221442057497	0.35635722118020263	35
tenA	asRNA_540	0.18160869757742285	0.296436462890118	35
thiD	asRNA_426	-0.07460568592339395	0.6701528925599858	35
thrC	asRNA_639	0.4334930668194479	0.009283088388211388	35
thrS	asRNA_552	-0.14947447802028704	0.3914355239530033	35
thrS	asRNA_553	0.1034072419068885	0.5544292177121664	35
tmk	asRNA_390	-0.4373425908760121	0.00860963277925769	35
trpC	asRNA_647	0.3234353124658397	0.05805607754325534	35
trpD	asRNA_645	-0.04827621017486397	0.7830135558441932	35
trxB	asRNA_414	0.5630959252020481	0.0004288418444076858	35
trxB	asRNA_415	0.6827795638566869	6.21969470726714e-06	35
tuf	asRNA_270	0.3684852435426641	0.029397964135828018	35
upp	asRNA_277	0.19188439072587626	0.2694732382163866	35
upp	asRNA_278	-0.14749563873509436	0.3978070038697048	35
uvsE	asRNA_487	0.1728908081788142	0.320615217121607	35
yciH	asRNA_372	0.15690451291136426	0.36804522142857865	35
